location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Washington, DC",Senior Advisor for Special Initiatives ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Vocational and Adult Education,2012
"Washington, DC",Confidential Assistant ,W. Cyrus Garrett,SC,GS,11,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Vocational and Adult Education,2012
"Washington, DC",Special Assistant ,Sue Yee Liu,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Vocational and Adult Education,2012
"Washington, DC","Deputy Assistant Secretary, Policy and Strategic Initiatives ",Johan E. Uvin,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Vocational and Adult Education,2012
"Washington, DC",Confidential Assistant ,Russella L. Davis,SC,GS,9,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Vocational and Adult Education,2012
"Washington, DC",Special Assistant ,Adrienne E. Will,SC,GS,13,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Vocational and Adult Education,2012
"Washington, DC",Commissioner of Education Statistics ,Sean P. Buckley,PAS,EX,II,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Institute of Education Sciences,2012
"Washington, DC",Director ,John Q. Easton,PA,EX,II,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Institute of Education Sciences,2012
"Washington, DC",Associate Commissioner for Evaluation ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Institute of Education Sciences,2012
"Washington, DC","Deputy Director, Administration and Policy ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Institute of Education Sciences,2012
"Washington, DC",Commissioner for Education Evaluation and Regional Assistance ,Vacant,XS,AD,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Institute of Education Sciences,2012
"Washington, DC",Commissioner for Education Research ,Vacant,XS,AD,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Institute of Education Sciences,2012
"Washington, DC",Chief of Staff ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC",Deputy Chief Information Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC","Director, Budget Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC","Director, Internal Review ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC","Director, Policy Liaison and Implementation Staff ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC","Director, Financial Management Systems Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC","Director, Financial Management Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC","Director, Strategic Planning and Reporting Group ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC",Deputy Chief Operating Officer ,Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Federal Student Aid,2012
"Washington, DC",Assistant Deputy Secretary ,James H. Shelton,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Associate Assistant Deputy Secretary for Programs ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Special Assistant ,Nancy Poon Lue,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Chief of Staff ,Nia A. Phillips,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Confidential Assistant ,Kathleen E. Herbek,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Associate Assistant Deputy Secretary ,Nadya Chinoy Dabby,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Director for Special Initiatives ,Shivam M. Shah,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Confidential Assistant ,Alise D. Marshall,SC,GS,11,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Special Assistant ,Jefferson D. Pestronk,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Innovation and Improvement,2012
"Washington, DC",Assistant Secretary ,Carmel Martin,PAS,EX,IV,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Deputy Assistant Secretary ,Denise Michelle Forte,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Budget Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Cost Estimation and Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Special Education, Rehabilitation, and Research Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Policy and Program Studies Service ",Vacant,,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Elementary, Secondary, and Vocational Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Budget Execution and Administration Analysis Division ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC","Director, Performance Information Management Service ",Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Special Assistant ,Charles Jeffrey Appel,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Special Assistant ,Heather A. Rieman,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Confidential Assistant ,Manuel Buenrostro,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Confidential Assistant ,Benjamin L. Miller,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Confidential Assistant ,Chad Michael Aldeman,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Chief of Staff ,Melanie M. Muenzer,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Special Assistant ,Sherry Orbach,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Deputy Assistant Secretary for Planning and Policy Development ,Melanie Lyn Anderson,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,"Office of Planning, Evaluation and Policy Developmen",2012
"Washington, DC",Assistant Secretary ,Peter Cunningham,PAS,EX,IV,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Deputy Assistant Secretary for Communication Services ,Career Incumbent,C,ES,,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Confidential Assistant ,Elizabeth E. Utrup,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Confidential Assistant ,Jacqueline Cortez Wang,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Confidential Assistant ,Stephanie R. Sprow,SC,GS,11,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Press Secretary for Strategic Communications ,Justin Hamilton,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Deputy Assistant Secretary for External Affairs and Outreach Services ,Massie E. Ritsch,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Deputy Assistant Secretary for Communication Development ,David J. Hoff,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Special Assistant ,Timothy J. Tuten,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Deputy Press Secretary ,Daren Kent Briscoe,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Special Assistant ,Cameron H. Brenchley,SC,GS,13,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Deputy Assistant Secretary for Rural Outreach ,John L. White,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Deputy Assistant Secretary for Intergovernmental Affairs ,Stacey E. Jordan,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Confidential Assistant ,Philip M. Martin,SC,GS,12,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Special Assistant ,Betsy A. Shelton,SC,GS,14,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Special Assistant ,Kimberly R. Morton,SC,GS,13,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Special Assistant ,David Whitman,SC,GS,15,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Confidential Assistant ,Edward L. Lee,SC,GS,11,,,DEPARTMENT OF EDUCATION,OFFICE OF THE,Office of Communications and Outreach,2012
"Washington, DC",Chairman ,Linda A. Puchala,PAS,EX,III,,,NATIONAL MEDIATION BOARD,,,2012
"Washington, DC",Board Member ,Harry R. Hoglander,PAS,EX,IV,,,NATIONAL MEDIATION BOARD,,,2012
"Washington, DC",Board Member ,Vacant,PAS,EX,,,,NATIONAL MEDIATION BOARD,,,2012
"Washington, DC",General Counsel ,Career Incumbent,C,ES,,,,NATIONAL MEDIATION BOARD,,,2012
"Washington, DC",Confidential Assistant ,Olybia Mandes Angelopoulos,SC,GS,12,,,NATIONAL MEDIATION BOARD,,,2012
"Washington, DC",Confidential Assistant ,Robin Ann Stein,SC,GS,12,,,NATIONAL MEDIATION BOARD,,,2012
"Washington, DC",Inspector General ,Calvin L. Scovel III,PAS,OT,"$170,259",,,DEPARTMENT OF TRANSPORTATION OFFICE OF THE INSPECTOR GENERAL,OFFICE OF INSPECTOR,,2012
"Washington, DC",Administrator ,Vacant,PAS,EX,III,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Deputy Administrator ,Susan F. Brita,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Chief of Staff ,Michael J. Robertson,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Senior Advisor to the Administrator and Chief Acquisition Officer ,Anne E. Rung,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",White House Liaison ,Gregory M. Mecher,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Communications Director ,Betsaida Alcantara,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Deputy Press Secretary ,Daniel Cruz,SC,GS,12,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Director of Policy - Emergency Management ,Matthew T. Toner,SC,GS,14,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Director of Public Engagement ,Jonathan A. Shapiro,SC,GS,12,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Washington, DC",Special Assistant to the Chief of Staff ,Faith A. Rogers,SC,GS,9,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE,,2012
"Arlington, VA",Commissioner ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,FEDERAL ACQUISITION SERVICE,,2012
"Arlington, VA",Deputy Commissioner ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,FEDERAL ACQUISITION SERVICE,,2012
"Arlington, VA",Associate Commissioner for Strategic Innovations ,Lena E. Trudeau,TA,ES,,,10/30/14,GENERAL SERVICES ADMINISTRATION,FEDERAL ACQUISITION SERVICE,,2012
"Washington, DC",Commissioner ,Vacant,,ES,,,,GENERAL SERVICES ADMINISTRATION,PUBLIC BUILDINGS SERVICE,,2012
"Washington, DC",Deputy Commissioner ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,PUBLIC BUILDINGS SERVICE,,2012
"Washington, DC",Associate Commissioner ,Desa Sealy,,ES,,,,GENERAL SERVICES ADMINISTRATION,PUBLIC BUILDINGS SERVICE,,2012
"Washington, DC",Associate Commissioner ,David H. Ehrenwerth,,ES,,,,GENERAL SERVICES ADMINISTRATION,PUBLIC BUILDINGS SERVICE,,2012
"Washington, DC",Associate Administrator ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GOVERNMENTWIDE POLICY,,2012
"Washington, DC",Principal Deputy Associate Administrator ,Vacant,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GOVERNMENTWIDE POLICY,,2012
"Washington, DC",Chief Administrative Services Officer ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF ADMINISTRATIVE SERVICES,,2012
"Washington, DC",Deputy Chief Administrative Services Officer ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF ADMINISTRATIVE SERVICES,,2012
"Washington, DC",Special Advisor to the Chief Administrative Services Officer ,Bianca M. Oden,SC,GS,13,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF ADMINISTRATIVE SERVICES,,2012
"Washington, DC",Associate Administrator ,Vacant,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF COMMUNICATIONS AND MARKETING,,2012
"Washington, DC",Associate Administrator ,David L. McClure,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CITIZEN SERVICES AND INNOVATIVE TECHNOLOGIES,,2012
"Washington, DC",Principal Deputy Associate Administrator ,Kathy P. Conrad,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CITIZEN SERVICES AND INNOVATIVE TECHNOLOGIES,,2012
"Washington, DC",Deputy Associate Administrator for Citizen Services ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CITIZEN SERVICES AND INNOVATIVE TECHNOLOGIES,,2012
"Washington, DC",Senior Advisor for Information Technology ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CITIZEN SERVICES AND INNOVATIVE TECHNOLOGIES,,2012
"Washington, DC",General Counsel ,Kris E. Durmer,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"Washington, DC",Deputy General Counsel ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"Washington, DC","Associate General Counsel, General Law ",Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"Washington, DC","Associate General Counsel, Real Property ",Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"Washington, DC","Associate General Counsel, Personal Property ",Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"Washington, DC",Regional Counsel ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"San Francisco, CA",Regional Counsel ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF GENERAL COUNSEL,,2012
"Washington, DC",Associate Administrator ,Rodney P. Emery,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CONGRESSIONAL AND INTERGOVERNMENTAL AFFAIRS,,2012
"Washington, DC",Deputy Associate Administrator for Legislative Affairs ,Lisa A. Austin,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CONGRESSIONAL AND INTERGOVERNMENTAL AFFAIRS,,2012
"Washington, DC",Legislative Policy Advisor ,Brett J. Prather,SC,GS,13,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CONGRESSIONAL AND INTERGOVERNMENTAL AFFAIRS,,2012
"Washington, DC",Special Assistant ,Joan M. Currie,SC,GS,13,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CONGRESSIONAL AND INTERGOVERNMENTAL AFFAIRS,,2012
"Washington, DC",Chief Information Officer ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE CHIEF INFORMATION OFFICER,,2012
"Washington, DC",Deputy Chief Information Officer ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF THE CHIEF INFORMATION OFFICER,,2012
"Washington, DC",Associate Administrator ,Jiyoung C. Park,,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF SMALL BUSINESS UTILIZATION,,2012
"Washington, DC",Special Assistant ,Allison C. Pulliam,SC,GS,9,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF SMALL BUSINESS UTILIZATION,,2012
"Washington, DC",Associate Administrator ,Career Incumbent,C,ES,,,,GENERAL SERVICES ADMINISTRATION,OFFICE OF CIVIL RIGHTS,,2012
"Washington, DC",Regional Administrator ,Julia E. Hudson,,ES,,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,National Capital Region,2012
"Washington, DC",Project Executive for Campus Development ,Shapour Ebadi,TA,ES,,,08/28/13,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,National Capital Region,2012
"Boston, MA",Regional Administrator ,Robert C. Zarnetske III,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,New England Region,2012
"Boston, MA",Special Assistant ,Samir L. Randolph,SC,GS,11,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,New England Region,2012
"New York, NY",Regional Administrator ,Denise L. Pease,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Northeast and Caribbean Region,2012
"New York, NY",Special Assistant ,Gita J. Stulberg,SC,GS,11,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Northeast and Caribbean Region,2012
"Philadelphia, PA",Regional Administrator ,Sara Manzano-Diaz,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Mid-Atlantic Region,2012
"Atlanta, GA",Regional Administrator ,Shyamsundar K. Reddy,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Southeast Sunbelt Region,2012
"Chicago, IL",Regional Administrator ,Ann Lata P. Kalayil,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Great Lakes Region,2012
"Chicago, IL",Special Assistant ,LaDarius R. Curtis,SC,GS,12,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Great Lakes Region,2012
"Kansas City, MO",Regional Administrator ,Jason O. Klumb,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,The Heartland Region,2012
"Kansas City, MO",Special Assistant ,Tanner D. Banion,SC,GS,11,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,The Heartland Region,2012
"Fort Worth, TX",Special Assistant ,Trista R. Allen,SC,GS,13,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Greater Southwest Region,2012
"Denver, CO",Regional Administrator ,Susan B. Damour,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Rocky Mountain Region,2012
"San Francisco, CA",Regional Administrator ,Ruth F. Cox,SC,GS,15,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Pacific Rim Region,2012
"San Francisco, CA",Special Assistant ,"Vannarith T. Tamom, Jr",SC,GS,11,,,GENERAL SERVICES ADMINISTRATION,REGIONAL ADMINISTRATORS,Pacific Rim Region,2012
