location,title,name,type_appoitment,pay_plan,pay_level_grade,tenure,expires,agency,big_office,little_office,year
"Washington, DC","Director, Office of Transnational Issues ",Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR INTELLIGENCE AND ANALYSIS,,2008
"Washington, DC","Director, Office of Mid-East/Europe ",Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR INTELLIGENCE AND ANALYSIS,,2008
"Washington, DC",Deputy Under Secretary Designated Assistant Secretary for Legislative Affairs ,Kevin I. Fromer,PAS,EX,IV,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Special Assistant ,Courtney D. Mayo,SC,GS,11,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Deputy Assistant Secretary for Legislative Affairs (Appropriations and Management) and Deputy to the Assistant Secretary for Legislative Affairs ,Peter D. Dugas,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Deputy Assistant Secretary for Legislative Affairs (International) ,John R. Bartling,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Special Assistant ,Scott Sendek,SC,GS,11,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Deputy Assistant Secretary for Legislative Affairs (Banking and Finance) ,William C. King-Mueller,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Special Assistant ,Tara E. McDonnell,SC,GS,12,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Deputy Assistant Secretary for Legislative Affairs (Tax and Budget) ,Mark E. Warren,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Special Advisor (Legislative Affairs) ,Lindley Kratovil,SC,GS,12,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR LEGISLATIVE AFFAIRS,,2008
"Washington, DC",Assistant Secretary for Public Affairs and Director of Policy Planning ,Michele A. Davis,PAS,EX,IV,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Senior Advisor ,Eileen M. Gilligan,SC,GS,15,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Deputy Assistant Secretary for Public Affairs ,Brookly J. McLaughlin,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Senior Speechwriter ,Stacy Carlson,SC,GS,15,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC","Director, Public Affairs ",Jennifer R. Zuccarelli,SC,GS,14,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Public Affairs Specialist ,Robert Saliterman,SC,GS,14,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Public Affairs Specialist ,Andrew C. Desouza,SC,GS,11,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Deputy Assistant Secretary for Business Affairs and Public Liaison ,Jeb J. Mason,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Senior Advisor ,Stephen M. Lineberry,SC,GS,13,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Special Advisor for Business Affairs and Public Liaison ,Mary Lauren Kane,SC,GS,11,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Media Coordinator ,Courtney J. Forsell,SC,GS,9,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR PUBLIC AFFAIRS,,2008
"Washington, DC",Assistant Secretary for Economic Policy ,Phillip L. Swagel,PAS,EX,IV,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC",Senior Advisor ,Therese Scharlemann,SC,GS,12,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for Macroeconomic Analysis ,Christine L. Dobridge,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC","Director, Office of Macroeconomic Analysis ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for Microeconomic Analysis ,Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC","Director, Office of Microeconomic Analysis ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for Policy Coordination ,Christine A. McDaniel,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR ECONOMIC POLICY,,2008
"Washington, DC",Assistant Secretary for Tax Policy ,Eric Solomon,PAS,EX,IV,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for Tax Policy ,Karen Gilbreath Sowell,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",International Tax Counsel ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Deputy International Tax Counsel ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Benefits Tax Counsel ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Tax Legislative Counsel ,Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for Tax Analysis ,Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC","Director, Office of Tax Analysis ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Director for Revenue Estimating ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Director for Individual Taxation ,Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Director for Business and International Taxation ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Director for Receipts Forecasting ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for Regulatory Affairs ,Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC","Deputy Assistant Secretary for Tax, Trade, and Tariff Policy ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC",Deputy Assistant Secretary for International Tax Affairs ,Michael F. Mundaca,TA,ES,,,02/17/10,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,,2008
"Washington, DC","Chief Counsel, Alcohol and Tobacco Tax and Trade Bureau ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR TAX POLICY,Alcohol and Tobacco Tax and Trade Bureau,2008
"Washington, DC",Assistant Secretary for Management and Chief Financial Officer ,Peter B. McCarthy,PAS,EX,IV,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Senior Advisor ,Cathy D. Alix,SC,GS,15,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Director of Protocol ,Listi A. Sobba,SC,GS,14,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Special Assistant ,Stuart T. Farrell,SC,GS,7,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Deputy Assistant Secretary for Management and Budget ,Wesley T. Foster,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Departmental Budget Director ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC","Director, Strategic Planning and Performance ",Vacant,,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC","Director, Office of Accounting and Internal Control ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Deputy Assistant Secretary for Human Resources and Chief Human Capital Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Deputy Chief Human Capital Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC","Director, Civil Rights and Diversity ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC","Director, Human Capital Strategic Management ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC","Director, Office of District of Columbia Pensions ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Deputy Assistant Secretary for Departmental Offices Operations ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Deputy Assistant Secretary for Privacy and Treasury Records ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Deputy Assistant Secretary and Chief Information Officer ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Associate Chief Information Officer for Planning and Management ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Associate Chief Information Officer for Cyber Security ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Associate Chief Information Officer for Infrastructure Operations ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Associate Chief Information Officer for Architecture and Planning ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Associate Chief Information Officer for Human Resources Connect ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,ASSISTANT SECRETARY FOR MANAGEMENT AND CHIEF FINANCIAL OFFICER,,2008
"Washington, DC",Treasurer of the United States ,Anna E. Cabral,PAS,SL,,,,DEPARTMENT OF THE TREASURY,TREASURER OF THE UNITED STATES,,2008
"Washington, DC",Senior Advisor ,Sarah L. Carter,SC,GS,12,,,DEPARTMENT OF THE TREASURY,TREASURER OF THE UNITED STATES,,2008
"Washington, DC",Scheduler ,Neal M. Carlton,SC,GS,11,,,DEPARTMENT OF THE TREASURY,TREASURER OF THE UNITED STATES,,2008
"Washington, DC","Director, Bureau of Engraving and Printing ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC",Deputy Director ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC",Associate Director (Chief Financial Officer) ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC",Associate Director (Management) ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC",Associate Director (Chief Information Officer) ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC",Associate Director (Product and Technology Development) ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC","Associate Director, Eastern Currency Facility ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC","Associate Director, Western Currency Facility ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC","Chief Counsel, Bureau of Engraving and Printing ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,BUREAU OF ENGRAVING AND PRINTING,,2008
"Washington, DC",Director of the Mint ,Edmund C. Moy,PAS,SL,,5 Years,08/27/11,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Senior Advisor ,Michael Stojsavljevich,SC,GS,15,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Special Assistant ,Christine A. O'Hara,SC,GS,9,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Deputy Director of the Mint ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Senior Advisor ,Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Chief of Staff for External Affairs ,David L. Kim,TA,ES,,,12/13/09,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Deputy Chief of Staff for External Affairs ,Aaron L. Johanson,SC,GS,14,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Director of Legislative and Intergovernmental Affairs ,Clifford R. Northup,SC,GS,15,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Special Assistant to Director of Legislative and Intergovernmental Affairs ,Brendan B. Adams,SC,GS,9,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC","Chief Counsel, United States Mint ",Career Incumbent,C,ES,,,,DEPARTMENT OF THE TREASURY,UNITED STATES MINT,,2008
"Washington, DC",Commissioner of Internal Revenue ,Douglas H. Shulman,PAS,EX,III,5 Years,11/12/12,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE,,2008
"Washington, DC","Chief Counsel, Internal Revenue Service ",Donald L. Korb,PAS,EX,V,,,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE,,2008
"Washington, DC","Chairman, Internal Revenue Service Oversight Board ",Paul Cherecwich,PAS,AD,"$50,000",2 Years,09/14/08,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ",Paul Cherecwich,PAS,AD,"$30,000",5 Years,09/14/09,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ",Deborah Wince Smith,PAS,AD,"$30,000",5 Years,09/14/10,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ",Paul B. Jones,PAS,AD,"$30,000",5 Years,09/14/08,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ","Raymond T. Wagner, Jr",PAS,AD,"$30,000",5 Years,09/14/09,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ",Robert Tobias,PAS,AD,"$30,000",5 Years,09/14/10,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ",Edwin Eck,PAS,AD,"$30,000",5 Years,09/14/08,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC","Member, Internal Revenue Service Oversight Board ",Vacant,PAS,AD,"$30,000",5 Years,09/14/10,DEPARTMENT OF THE TREASURY,INTERNAL REVENUE SERVICE OVERSIGHT BOARD,,2008
"Washington, DC",Comptroller of the Currency ,John C. Dugan,PAS,EX,III,5 Years,07/31/10,DEPARTMENT OF THE TREASURY,OFFICE OF THE COMPTROLLER OF THE CURRENCY,,2008
"Washington, DC","Director, Office of Thrift Supervision ",John M. Reich,PAS,EX,III,5 Years,07/31/10,DEPARTMENT OF THE TREASURY,OFFICE OF THRIFT SUPERVISION,,2008
"Washington, DC",Special Counsel ,Scott Bloch,PAS,EX,IV,,01/05/09,OFFICE OF SPECIAL COUNSEL,"HEADQUARTERS, OFFICE",,2008
"Washington, DC",Deputy Special Counsel ,Career Incumbent,C,ES,,,,OFFICE OF SPECIAL COUNSEL,"HEADQUARTERS, OFFICE",,2008
"Washington, DC",Associate Special Counsel for Strategic Planning ,Vacant,,ES,,,,OFFICE OF SPECIAL COUNSEL,"HEADQUARTERS, OFFICE",,2008
"Washington, DC","Chairman, Board of Governors ",Alan C. Kessler,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice Chairman, Board of Governors ",Carolyn Lewis Gallagher,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ",Mickey D. Barnett,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ",James H. Bilbray,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ",Louis J. Giuliano,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ",Thurgood Marshall Jr,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ","James C. Miller, III",PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ",Katherine C. Tobin,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Member, Board of Governors ",Ellen C. Williams,PAS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Merrifield, VA","Vice President, Engineering ",Walter F. O'Tormey,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Dallas, TX","Vice President, Southwest Area Operations ",Ellis A. Burgoyne,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Arlington, VA","Vice President, Sales ",Jerry Whalen,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Arlington, VA","Vice President, Facilities ",Tom A. Samra,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Denver, CO","V ice President, Western Area Operations ",Sylvester Black,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Corporate Communications ",Mitzi R. Betman,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC",Vice President and Consumer Advocate ,Delores J. Killette,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Business Customer Relations ",Susan M. Plonkey,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","President, Shipping and Mailing Services ",Robert F. Bernstock,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Senior Vice President, Mailing Services ",David B. Shoenfeld,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Ground Shipping ",James P. Cochrane,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Business Mail Entry and Payment Technologies ",Pritha Mehra,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Senior Vice President, Operations ",William P. Galligan,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Retail Operations ",Kathleen Ainsworth,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Postmaster General, Chief Executive Officer ",John E. Potter,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC",Deputy Postmaster General and Chief Operating Officer ,Patrick A. Donahoe,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Senior Vice President, Intelligent Mail and Address Quality ",Thomas G. Day,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC",Chief Postal Inspector ,Alexander Lazaroff,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Senior Vice President, Strategy and Transition ",Linda A. Kingsley,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Senior Vice President, General Counsel ",Mary Anne Gibbons,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC",Chief Human Resources Officer and Executive Vice President ,Anthony J. Vegliante,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Employee Resource Management ",Deborah Giannoni-Jackson,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Employee Development and Diversity ",Susan M. LaChance,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC",Secretary of the Board of Governors ,Julie S. Moore,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"San Diego, CA","Vice President, Pacific Area Operations ",Michael J. Daley,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
"Washington, DC","Vice President, Labor Relations ",Douglas A. Tulino,XS,OT,,,,UNITED STATES POSTAL SERVICE,,,2008
